Date,Soil_Moisture,Irrigation_mm,Rain_mm,ET_o,ETmax,Kc,rho
2017-05-30,0.5610023992545442,0.0,0.0,16.210168695641432,10.714921507818987,0.661,0.047834471017049046
2017-05-31,0.5131679282374951,0.0,0.0,15.961865390297202,10.694449811499124,0.6699999999999999,0.04774307951562109
2017-06-01,0.46542484872187406,0.0,0.0,15.861264188702414,10.76979838412894,0.679,0.04807945707200419
2017-06-02,0.4173453916498699,0.0,12.292,13.299763373941207,9.15023720127155,0.688,0.04084927321996227
2017-06-03,0.4313711184299076,0.0,1.2719,15.753409782078975,10.980126618109045,0.697,0.04901842240227252
2017-06-04,0.3880308210276351,0.0,2.4178,13.985140791791398,9.873509399004726,0.706,0.04407816695984252
2017-06-05,0.35474640406779256,59.05774265527725,0.0,14.852703472265818,10.619682982670058,0.715,0.04740929902977704
2017-06-06,0.5709877418919318,0.0,0.0,14.612659013418982,10.579565125715343,0.724,0.047230201454086344
2017-06-07,0.5237575404378455,0.0,0.55714,14.173478940717011,10.38916006354557,0.733,0.04638017885511414
2017-06-08,0.4798645937255885,0.0,0.43149,13.856796810932842,10.281743233712168,0.742,0.04590063943621503
2017-06-09,0.4358902489322306,0.0,3.6919,13.356127722236227,10.030451919399406,0.7509999999999999,0.04477880321160448
2017-06-10,0.40759314214919756,0.0,28.058,12.106721540599246,9.201108370855426,0.76,0.041076376655604575
2017-06-11,0.49177569406502153,0.0,1.3842,11.150105342415607,8.574431008317601,0.769,0.03827870985856072
2017-06-12,0.4596764484921751,41.11633658409119,9.1866,14.071433276518116,10.947575089131094,0.778,0.048873103076478096
2017-06-13,0.6353700265946755,0.0,10.847,13.963705104062555,10.98943591689723,0.7869999999999999,0.04905998177186263
2017-06-14,0.63473415196567,0.0,0.0,13.274933184185523,10.566846814611676,0.796,0.0471734232795164
2017-06-15,0.5875607286861535,0.0,5.5824,13.62167377604877,10.965447389719259,0.8049999999999999,0.04895289013267526
2017-06-16,0.5635292671249068,0.0,0.0,14.24798920491551,11.597863212801226,0.8140000000000001,0.05177617505714832
2017-06-17,0.5117530920677584,0.0,0.64541,14.390015100695894,11.84298242787272,0.823,0.05287045726728892
2017-06-18,0.46176392944332667,0.0,0.0,13.613761155931252,11.3266492817348,0.832,0.050565398579173214
2017-06-19,0.4111985308641535,59.03247356414795,0.0,13.28251849709211,11.170598056054464,0.841,0.04986874132167171
2017-06-20,0.6248676179538565,0.0,0.0,12.256666262255061,10.418166322916802,0.85,0.046509671084450005
2017-06-21,0.5783579468694064,0.0,0.0,12.181248899392214,10.354061564483382,0.85,0.04622348912715795
2017-06-22,0.5321344577422485,0.0,0.0,11.939981206831307,10.14898402580661,0.85,0.045307964400922364
2017-06-23,0.48682649334132616,0.0,0.63492,13.274959851006352,11.2837158733554,0.85,0.05037373157747946
2017-06-24,0.439287226049561,0.0,0.26531,13.817126415998503,11.744557453598727,0.85,0.05243106006070859
2017-06-25,0.38804058563170957,0.0,13.652,13.112018698132697,11.145215893412793,0.85,0.04975542809559282
2017-06-26,0.3992315861075453,36.716212034225464,0.56115,10.991126732120595,9.342457722302505,0.85,0.041707400545993326
2017-06-27,0.5239409803572013,0.0,0.19952,10.04908547913296,8.541722657263016,0.85,0.03813269043420989
2017-06-28,0.48669900420870565,0.0,1.1241,10.096163034096252,8.581738578981813,0.85,0.03831133294188309
2017-06-29,0.4534059748382511,0.0,0.66699,9.682929982884904,8.230490485452169,0.85,0.03674326109576861
2017-06-30,0.41964034767105396,0.0,8.1175,10.392606839781802,8.833715813814532,0.85,0.03943623131167201
2017-07-01,0.41644295564509626,0.0,7.2988,9.64156733855038,8.195332237767824,0.85,0.036586304632892065
2017-07-02,0.4124405795836328,0.0,12.646,10.678494783807224,9.07672056623614,0.85,0.04052107395641134
2017-07-03,0.4283748627700786,47.711055278778076,6.102,12.552828174644624,10.66990394844793,0.85,0.04763349976985682
2017-07-04,0.6209782169233382,0.0,11.883,11.463063137012853,9.743603666460924,0.85,0.0434982306538434
2017-07-05,0.630529093412352,0.0,0.0,12.015473669560484,10.213152619126411,0.85,0.04559443133538576
2017-07-06,0.5849346620769662,0.0,0.0,12.073416764375848,10.26240424971947,0.85,0.04581430468624763
2017-07-07,0.5391203573907186,0.0,0.0,13.335836082622219,11.335460670228885,0.85,0.050604735134950375
2017-07-08,0.4885156222557682,0.0,0.79237,12.934709727584188,10.99450326844656,0.85,0.049082603876993564
2017-07-09,0.4429703844502032,0.0,0.0,12.957016977743704,11.013464431082149,0.85,0.049167251924473875
2017-07-10,0.39380313252572935,26.24776840209961,0.0,12.679379896163557,10.777472911739023,0.85,0.048113718355977775
2017-07-11,0.46286695167912484,0.0,0.0,11.042155544760258,9.38583221304622,0.85,0.0419010366653849
2017-07-12,0.4209659150137399,0.0,1.0187,9.935294818357287,8.445000595603693,0.85,0.03770089551608791
2017-07-13,0.38781278735479485,0.0,8.2546,9.934934648777023,8.44469445146047,0.85,0.037699528801162806
2017-07-14,0.3869641514107749,0.0,16.268,9.75014541068126,8.28762359907907,0.85,0.03699831963874585
2017-07-15,0.42259083177202905,0.0,31.596,8.995320690754836,7.64602258714161,0.85,0.034134029406882184
2017-07-16,0.5295103737937183,0.0,5.0292,8.9631893505995,7.618710948009574,0.85,0.03401210244647131
2017-07-17,0.5179500570615327,0.0,7.9631,9.050549464235214,7.692967044599932,0.85,0.034343602877678264
2017-07-18,0.519156007755283,0.0,2.0566,9.754561689703586,8.291377436248048,0.85,0.03701507784039307
2017-07-19,0.49132217991488997,0.0,0.22329,9.54378675250612,8.112218739630203,0.85,0.03621526223049197
2017-07-20,0.45610374804154086,0.0,2.3922,7.887764900363698,6.704600165309143,0.85,0.029931250737987244
2017-07-21,0.43685196158926787,0.0,14.665,8.62560179815259,7.331761528429702,0.85,0.03273107825191831
2017-07-22,0.46958963333734954,0.0,10.796,9.781369865667713,8.314164385817556,0.85,0.03711680529382837
2017-07-23,0.48066925661494975,0.0,14.249,9.234243683582633,7.849107131045238,0.85,0.03504065683502338
2017-07-24,0.5092402069227835,0.0,17.506,9.63255416908772,8.187671043724562,0.85,0.03655210287377036
2017-07-25,0.5508398897632988,0.0,8.9044,9.577190012488993,8.140611510615644,0.85,0.03634201567239126
2017-07-26,0.5542496598051933,0.0,0.86811,9.694266189389324,8.240126260980926,0.85,0.0367862779508077
2017-07-27,0.5213388729258142,0.0,2.4528,10.580473530557192,8.993402500973612,0.85,0.04014911830791791
2017-07-28,0.4921397546178962,0.0,11.706,10.696697609560427,9.092192968126364,0.85,0.04059014717913555
2017-07-29,0.5038085360101893,0.0,15.221,11.27875979617864,9.586945826751844,0.85,0.0427988652979993
2017-07-30,0.5289605635693329,0.0,4.3177,11.56034175153141,9.826290488801698,0.85,0.043867368253579
2017-07-31,0.5043686417443253,27.185139656066895,7.2674,10.978544689577028,9.331762986140474,0.85,0.04165965618812711
2017-08-01,0.6165149661636397,0.0,3.4358,10.368787803750312,8.813469633187765,0.85,0.03934584657673109
2017-08-02,0.5925075124440514,0.0,0.87352,11.052077194184903,9.394265615057167,0.85,0.041938685781505204
2017-08-03,0.5544684695196891,0.0,1.4838,11.113106867218567,9.446140837135783,0.85,0.04217027159435617
2017-08-04,0.51892230506819,0.0,2.1294,10.940218866061276,9.299186036152085,0.85,0.04151422337567894
2017-08-05,0.4869143316925111,0.0,0.0,11.06571376415919,9.405856699535311,0.85,0.04199043169435406
2017-08-06,0.444923899998157,0.0,0.29535,11.516818599771621,9.789295809805878,0.85,0.04370221343663338
2017-08-07,0.40254021334723794,56.04241132736206,0.0,12.090018331299586,10.276515581604647,0.85,0.045877301703592166
2017-08-08,0.6068522479265122,0.0,0.0,12.767426390624667,10.852312432030967,0.85,0.048447823357281095
2017-08-09,0.558404424569231,0.0,0.14964,11.135922354472614,9.465534001301721,0.85,0.04225684822009697
2017-08-10,0.5168156120634197,0.0,0.31746,11.089249030544519,9.42586167596284,0.85,0.042079739624834106
2017-08-11,0.4761531045814428,0.0,1.0868,11.761869460961426,9.997589041817212,0.85,0.04463209393668398
2017-08-12,0.4363727963590445,0.0,0.10056,10.250123103957218,8.712604638363635,0.85,0.03889555642126622
